id,weighting,tenure_type,region,gross_income,length_residence,weekly_rent,weekly_mortgage,freehold_leasehold
20220023491,5607.578849296664,owner occupied,North East,21895,two years,NA,NA,leasehold
20220023496,4117.767461434053,private rented,London,52875,less than 1 year,311.53846153846155,NA,NA
20220023503,4392.798866615128,housing association,West Midlands,14298.12,30+ years,103.84615384615384,NA,NA
20220023508,9605.83433913994,owner occupied,London,38926.76,30+ years,NA,NA,freehold
20220023509,2608.204625414136,owner occupied,Yorkshire and the Humber,70575,20-29 years,NA,NA,freehold
20220023514,649.396807608102,private rented,East,9209,10-19 years,112.6153846153846,NA,NA
20220023515,1548.880798895246,private rented,East Midlands,24700,one year,103.84615384615384,NA,NA
20220023518,2391.9484187085172,private rented,North East,22100,5-9 years,120,NA,NA
20220023519,1892.1986454647536,owner occupied,South West,49635.5,10-19 years,NA,NA,freehold
20220023524,5120.323158052967,owner occupied,North East,15876,5-9 years,NA,NA,leasehold
20220023525,1363.0373234572542,private rented,London,53812.5,less than 1 year,249.92307692307693,NA,NA
20220023527,2267.6225219824146,owner occupied,East,48616.2872,10-19 years,NA,138.46153846153845,freehold
20220023528,2362.7473609923986,owner occupied,Yorkshire and the Humber,43483,30+ years,NA,NA,freehold
20220023531,6710.732339381766,owner occupied,South West,94010,20-29 years,NA,115.3846153846154,freehold
20220023532,1457.6379674431205,owner occupied,London,42277.8,10-19 years,NA,97.81253968709213,freehold
20220023541,3026.485247625234,owner occupied,Yorkshire and the Humber,36700,3-4 years,NA,NA,freehold
20220023550,491.1420911815852,owner occupied,East Midlands,27377.5,one year,NA,NA,freehold
20220023556,2056.593597265782,owner occupied,West Midlands,35698.75,30+ years,NA,NA,freehold
20220023562,2987.0195197008834,private rented,North West,19013.8,5-9 years,229.9230769230769,NA,NA
20220023568,4503.611033724003,owner occupied,North West,32284,less than 1 year,NA,NA,leasehold
20220023572,5885.973665023556,private rented,London,54529.4298,3-4 years,457.0672995670328,NA,NA
20220023574,2260.0828826648417,owner occupied,London,71578.36,10-19 years,NA,381.5217711380028,freehold
20220023575,1846.3630177014516,housing association,East,33941.96,10-19 years,92.3076923076923,NA,NA
20220023578,2387.7942385621454,local authority,East Midlands,9209.2,30+ years,80.76923076923077,NA,NA
20220023581,1676.572904937474,owner occupied,North West,53051.5028,less than 1 year,NA,NA,freehold
20220023582,1216.1103434927593,private rented,Yorkshire and the Humber,14690,less than 1 year,114.23076923076924,NA,NA
20220023590,3135.192859262327,housing association,Yorkshire and the Humber,42900,5-9 years,118.15384615384616,NA,NA
20220023591,3065.1807375974213,owner occupied,West Midlands,30305.8,20-29 years,NA,NA,freehold
20220023601,555.043761762345,owner occupied,West Midlands,98363.5936,two years,NA,233.04176675124975,freehold
20220023603,4516.516203082804,owner occupied,East,35309,20-29 years,NA,80.76923076923077,freehold
20220023605,694.3587039572689,local authority,North West,14056,30+ years,99.15384615384616,NA,NA
20220023606,4749.632295243529,owner occupied,North West,42579.01,less than 1 year,NA,230.76923076923077,leasehold
20220023608,610.2465643167556,local authority,East,12896.88,5-9 years,84.31952662721893,NA,NA
20220023609,2549.341623258448,owner occupied,North West,31775,5-9 years,NA,NA,freehold
20220023610,1279.334356144927,private rented,South East,40935,two years,196.15384615384616,NA,NA
20220023616,2319.187363379792,private rented,London,52975,less than 1 year,346.15384615384613,NA,NA
20220023623,616.6222124433834,housing association,East,32455.8,two years,150,NA,NA
20220023625,1667.3748656719397,owner occupied,South East,61937.3,3-4 years,NA,196.15384615384616,freehold
20220023626,2423.945291768495,owner occupied,North West,32030,less than 1 year,NA,NA,freehold
20220023628,272.4484648462256,owner occupied,North West,37558.46559,two years,NA,NA,freehold
20220023629,2535.4006332392246,owner occupied,South East,30143.75,one year,NA,207.69230769230768,freehold
20220023632,1945.518627165403,owner occupied,North West,42650,10-19 years,NA,85.61538461538461,freehold
20220023633,1615.142736376541,private rented,South East,46912.3,one year,62,NA,NA
20220023636,734.0952127866553,owner occupied,London,52575,one year,183.23076923076923,0.02307692307692308,leasehold
20220023638,1253.4335055090587,housing association,South East,18161,5-9 years,114,NA,NA
20220023640,1662.2800155137209,owner occupied,East,70512.5,30+ years,NA,92.3076923076923,freehold
20220023641,1264.0482855825665,private rented,North East,10652.92,3-4 years,103.84615384615384,NA,NA
20220023646,1829.3365429052528,owner occupied,North West,78537.5,5-9 years,NA,236.76923076923077,freehold
20220023648,6179.327973074976,owner occupied,Yorkshire and the Humber,89305,30+ years,NA,NA,freehold
20220023649,2563.963264544111,private rented,West Midlands,42904.3,3-4 years,161.53846153846155,NA,NA
20220023650,2080.4088477111045,private rented,South West,9880,two years,230.76923076923077,NA,NA
20220023652,1226.2255406683516,private rented,South West,37815,less than 1 year,0,NA,NA
20220023653,2955.744559094397,private rented,South East,28399.8,one year,300,NA,NA
20220023656,545.0987180871219,housing association,East,6760,one year,129,NA,NA
20220023657,746.1836953711919,owner occupied,South West,91494.5,5-9 years,NA,NA,freehold
20220023664,1040.6239521653513,private rented,East Midlands,33280,two years,253.84615384615384,NA,NA
20220023665,531.4941660133837,owner occupied,East Midlands,67350,two years,NA,161.53846153846155,freehold
20220023667,935.5567180611912,private rented,South East,33183.58,less than 1 year,265.38461538461536,NA,NA
20220023669,2181.2274526910332,owner occupied,London,100000,10-19 years,NA,276.9230769230769,freehold
20220023672,1175.8491603544987,owner occupied,London,62985,30+ years,NA,NA,freehold
20220023675,3668.6164657661434,private rented,East,41626.25,one year,73.84615384615384,NA,NA
20220023676,4085.778357486766,owner occupied,South East,15765,30+ years,NA,NA,freehold
20220023678,901.9601572534556,local authority,East,15702.935384615384,5-9 years,103.18047337278108,NA,NA
20220023679,7627.406817598073,private rented,London,68365,3-4 years,715.3846153846154,NA,NA
20220023688,1019.0758381111816,owner occupied,North West,90737.5,20-29 years,NA,74.5331552415642,freehold
20220023691,1110.0971385755272,private rented,North West,29405.28,two years,206.53846153846155,NA,NA
20220023697,2370.7980649870756,owner occupied,East Midlands,41399.8,10-19 years,80.76923076923077,46.15384615384615,freehold
20220023699,1982.7946750343804,owner occupied,South West,4938.12,10-19 years,NA,NA,leasehold
20220023701,5015.075340278086,owner occupied,South East,24172.5,20-29 years,NA,NA,freehold
20220023705,4130.88974730905,private rented,North West,14895,less than 1 year,105,NA,NA
20220023706,1957.44786437601,housing association,West Midlands,41554.05,5-9 years,117,NA,NA
20220023710,1652.633850984806,owner occupied,West Midlands,22030,30+ years,NA,NA,freehold
20220023712,825.0977836634644,housing association,West Midlands,9917.5,20-29 years,78.46153846153847,NA,NA
20220023714,2138.782047432532,owner occupied,North West,70700,one year,NA,103.84615384615384,freehold
20220023715,1507.2286812202456,owner occupied,East,14056,30+ years,NA,101.93066615578816,freehold
20220023717,3016.40581789814,owner occupied,North West,63380,two years,NA,163.15384615384616,freehold
20220023718,2078.6059860511236,private rented,North West,35367.8,5-9 years,98.07692307692308,NA,NA
20220023721,2405.000543974461,owner occupied,East,65192.5,10-19 years,NA,NA,freehold
20220023722,2110.5536739363683,owner occupied,East,100000,one year,NA,276.9230769230769,freehold
20220023724,2038.287082485031,owner occupied,South East,14758.75,30+ years,NA,NA,freehold
20220023725,1884.8811068981204,private rented,South West,10801.2,two years,214.6153846153846,NA,NA
20220023727,2020.6595381738437,private rented,North East,4938.12,5-9 years,107.04096307692308,NA,NA
20220023728,1183.9625743383283,owner occupied,East,100000,5-9 years,NA,415.38461538461536,freehold
20220023733,2687.2089811367073,owner occupied,South West,33486.25,5-9 years,NA,145.00456236253484,freehold
20220023734,1158.2318744548518,private rented,East,72280,less than 1 year,380.7692307692308,NA,NA
20220023735,2778.2034900858994,owner occupied,South West,71172.007,10-19 years,NA,253.84615384615384,freehold
20220023738,473.05936736835133,private rented,South West,17635.8,two years,132.69230769230768,NA,NA
20220023740,5156.709872566749,owner occupied,South West,22487.5,10-19 years,NA,NA,leasehold
20220023743,2561.01059337273,owner occupied,Yorkshire and the Humber,40180.8,two years,NA,NA,freehold
20220023747,944.9228140549976,housing association,East,12644,10-19 years,103.84615384615384,NA,NA
20220023749,1060.4962325108922,private rented,London,9501,5-9 years,80,NA,NA
20220023751,5668.244882955471,owner occupied,South West,81109.236942,20-29 years,NA,NA,freehold
20220023754,1218.460403854111,housing association,South East,54918.75,10-19 years,133.3846153846154,NA,NA
20220023755,1838.09235085677,local authority,North West,16456.25,20-29 years,132.21153846153845,NA,NA
20220023758,2841.0320558407584,owner occupied,North West,51535,30+ years,NA,NA,freehold
20220023761,9126.716913579065,owner occupied,London,56493.5,5-9 years,NA,268.98448413950337,leasehold
20220023774,2238.9773422563403,owner occupied,East,19172.5,30+ years,NA,48.53841245513722,freehold
20220023776,3446.884374575739,owner occupied,South West,9376.16,5-9 years,NA,NA,freehold
20220023778,1151.8079976791528,owner occupied,South West,66817.5,10-19 years,NA,NA,freehold
20220023786,2348.993884512895,owner occupied,South East,62151.9388,5-9 years,NA,415.38461538461536,freehold
20220023787,1931.6394283956936,owner occupied,East,83592.4418,10-19 years,NA,426.9517357341572,freehold
20220023789,1010.1123799710444,housing association,West Midlands,27040,10-19 years,98,NA,NA
20220023790,8766.208167640238,housing association,South East,14587.36128,less than 1 year,147.69230769230768,NA,NA
20220023801,1189.6054518795677,housing association,North West,19797.5,10-19 years,91.84615384615384,NA,NA
20220023803,4155.951560809858,owner occupied,Yorkshire and the Humber,66875,30+ years,NA,NA,freehold
20220023804,515.1372852008835,owner occupied,Yorkshire and the Humber,95937.5,3-4 years,NA,232.15384615384616,freehold
20220023814,3434.0061797641624,private rented,East Midlands,3898.08,5-9 years,115.3846153846154,NA,NA
20220023822,8301.061418703886,owner occupied,Yorkshire and the Humber,72823.41244,one year,NA,84.44383337582916,freehold
20220023823,2234.413148162874,owner occupied,East Midlands,71147.5,3-4 years,NA,NA,leasehold
20220023825,1404.4673748160826,owner occupied,East,72721,two years,NA,141.92307692307693,freehold
20220023828,1682.263284473339,owner occupied,London,48942.3,5-9 years,NA,225.19230769230768,freehold
20220023829,1114.696891709026,housing association,East,9209,5-9 years,90,NA,NA
20220023830,1641.9168077972247,owner occupied,East,14056,10-19 years,NA,NA,freehold
20220023831,912.2984294778712,local authority,North East,29926.55,5-9 years,90.46153846153848,NA,NA
20220023832,571.8817269887655,owner occupied,East Midlands,12943,two years,NA,NA,leasehold
20220023833,807.5381250363747,private rented,East Midlands,5850,3-4 years,92.3076923076923,NA,NA
20220023835,5863.030502515682,owner occupied,South East,100000,20-29 years,NA,NA,freehold
20220023837,3942.0688379662743,housing association,London,63100,20-29 years,106,NA,NA
20220023838,2621.9707285726477,owner occupied,Yorkshire and the Humber,14690,5-9 years,NA,NA,freehold
20220023839,1151.245788576947,housing association,North West,11061.5,10-19 years,90,NA,NA
20220023842,6214.4042243008325,private rented,London,14827.8,10-19 years,276.9230769230769,NA,NA
20220023846,1909.2299567754792,owner occupied,East Midlands,100000,5-9 years,NA,NA,freehold
20220023847,752.1003499365303,owner occupied,South West,20455,3-4 years,24.000000000000004,0.02307692307692308,leasehold
20220023848,1652.595963213931,owner occupied,South East,36893.138016,10-19 years,NA,NA,freehold
20220023853,1306.0773454075193,local authority,West Midlands,9936.160000000002,30+ years,90,NA,NA
20220023854,1429.3027959487688,private rented,London,100000,one year,484.61538461538464,NA,NA
20220023858,1212.479910995614,housing association,South East,20301,one year,190,NA,NA
20220023860,4928.293606579582,owner occupied,East Midlands,29435,30+ years,NA,NA,freehold
20220023864,1088.82092171655,housing association,South West,12548.4,10-19 years,92.3076923076923,NA,NA
20220023865,534.5226594115477,owner occupied,South West,24700,5-9 years,NA,NA,freehold
20220023871,2537.2062669547076,owner occupied,East,49086.25,5-9 years,NA,NA,freehold
20220023872,1385.6305303569147,private rented,South East,15560.48,less than 1 year,150,NA,NA
20220023880,628.5273733328792,owner occupied,North West,49700,less than 1 year,NA,212.30769230769232,freehold
20220023882,794.0542503812965,housing association,South East,14596.4,10-19 years,97,NA,NA
20220023886,3904.226366113315,owner occupied,West Midlands,66849.8,two years,NA,388.1681743903806,freehold
20220023906,1852.844155898474,owner occupied,London,47297.2064,20-29 years,NA,NA,leasehold
20220023907,2075.65964700834,owner occupied,East,13150,5-9 years,NA,88.61538461538461,freehold
20220023908,2581.0340767904727,owner occupied,South East,16065.5,3-4 years,NA,NA,freehold
20220023909,1836.5892118936856,owner occupied,South East,22870.535,30+ years,NA,NA,freehold
20220023916,4489.851998795131,private rented,South East,44278.5,one year,173.07692307692307,NA,NA
20220023920,1797.083255582912,owner occupied,Yorkshire and the Humber,100000,10-19 years,NA,230.76923076923077,freehold
20220023923,2707.1477205693095,owner occupied,East,32890,30+ years,NA,19.615384615384617,leasehold
20220023931,2535.1785218767077,housing association,London,43010.8,10-19 years,150,NA,NA
20220023933,7229.566391174221,owner occupied,South East,100000,10-19 years,NA,92.3076923076923,freehold
20220023935,1946.1439450844332,private rented,North West,36718.75,20-29 years,80.76923076923077,NA,NA
20220023939,1089.7795143478982,owner occupied,London,27337.5,5-9 years,NA,103.84615384615384,leasehold
20220023942,1907.035305681668,owner occupied,North West,88195.84,3-4 years,NA,130.15384615384616,freehold
20220023946,2442.1054333161856,owner occupied,London,100000,less than 1 year,NA,323.0769230769231,leasehold
